file_name,X,Y,W,H,type,X.Y,W*H
IPC202_23.05829_120.20683_2022_04_19_13_25_23.jpg,32,589,292,758,D00,,221336
IPC202_23.05829_120.20683_2022_04_19_13_25_23.jpg,1053,376,1257,410,D10,,515370
IPC202_23.05829_120.20683_2022_04_19_13_25_23.jpg,220,458,499,633,D00,,315867
IPC202_23.05829_120.20683_2022_04_19_13_25_23.jpg,1024,600,1075,732,D00,,786900
IPC202_23.02707_120.19822_2022_01_21_12_17_49.jpg,259,839,453,1076,D12,,487428
IPC202_23.02707_120.19822_2022_01_21_12_17_49.jpg,1386,599,1786,1071,D00,,1912806
IPC202_23.00906_120.23338_2020_11_23_11_37_16.jpg,471,569,562,708,D00,,397896
IPC202_23.00877_120.22257_2022_04_19_15_20_12.jpg,1136,252,1198,322,D00,,385756
IPC202_23.01572_120.23769_2022_02_08_12_29_56_493.jpg,2,436,348,622,D10,,216456
IPC202_22.97595_120.24542_2022_04_02_11_19_55.jpg,867,315,975,356,D21,,347100
80408.jpg,405,938,812,1047,D12,,850164
IPC202_23.04142_120.21441_2022_04_19_13_06_19.jpg,1724,721,1918,781,D10,,1497958
IPC202_23.01045_120.2193_2022_04_19_12_06_29.jpg,1383,344,1633,474,D20,,774042
IPC202_22.98921_120.21272_2022_03_04_12_15_27.jpg,739,335,786,393,D00,,308898
IPC202_22.98921_120.21272_2022_03_04_12_15_27.jpg,8,598,195,757,D00,,147615
IPC202_22.98921_120.21272_2022_03_04_12_15_27.jpg,283,435,537,523,D12,,280851
IPC202_22.98921_120.21272_2022_03_04_12_15_27.jpg,752,404,814,496,D00,,403744
S__8642595.jpg,102,1055,674,1415,D40,,953710
S__8642595.jpg,165,735,959,1031,D20,,988729
IPC202_23.00977_120.21971_2022_04_19_12_12_10.jpg,1621,387,1767,476,D20,,841092
IPC202_23.00977_120.21971_2022_04_19_12_12_10.jpg,1451,315,1598,395,D20,,631210
IPC202_23.00977_120.21971_2022_04_19_12_12_10.jpg,741,536,1005,788,D20,,791940
IPC202_23.00977_120.21971_2022_04_19_12_12_10.jpg,1198,635,1465,844,D20,,1236460
IPC202_23.00977_120.21971_2022_04_19_12_12_10.jpg,1770,443,1920,545,D20,,1046400
IPC202_22.99508_120.182_2021_12_14_11_18_18_2789.jpg,476,494,828,536,D10,,443808
IPC202_22.95848_120.24209_2020_11_23_10_11_12.jpg,811,537,920,704,D20,,647680
IPC202_23.30522_120.29864_2022_01_12_13_01_38_2233.jpg,,,,,,,0
IPC202_23.01386_120.27205_2021_12_10_09_35_50_1501.jpg,79,482,287,710,D00,,203770
IPC202_23.01386_120.27205_2021_12_10_09_35_50_1501.jpg,332,627,431,720,D12,,310320
IPC202_23.01386_120.27205_2021_12_10_09_35_50_1501.jpg,294,356,374,462,D12,,172788
IPC202_23.01386_120.27205_2021_12_10_09_35_50_1501.jpg,907,469,1024,551,D21,,564224
IPC202_23.01386_120.27205_2021_12_10_09_35_50_1501.jpg,167,477,290,605,D00,,175450
IPC202_23.01386_120.27205_2021_12_10_09_35_50_1501.jpg,485,311,587,498,D00,,292326
80696.jpg,296,717,351,747,D40,,262197
80696.jpg,333,560,385,591,D40,,227535
80696.jpg,197,687,800,1114,D20,,891200
80696.jpg,154,1226,858,1900,D20,,1630200
IPC202_23.06027_120.2054_2022_04_19_13_36_42.jpg,1666,938,1756,1042,D00,,1829752
IPC202_23.06027_120.2054_2022_04_19_13_36_42.jpg,1352,541,1455,662,D00,,963210
IPC202_22.98691_120.16174_2021_08_20_12_50_55.jpg,568,360,656,712,D00,,467072
IPC204_22.61875_120.30351_2021_05_01_11_16_49.jpg,,,,,,,0
IPC202_23.22057_120.34954_2021_11_23_15_42_21.jpg,863,517,1112,720,D20,,800640
IPC202_23.22057_120.34954_2021_11_23_15_42_21.jpg,863,512,1110,718,D12,,796980
IPC202_23.22057_120.34954_2021_11_23_15_42_21.jpg,800,345,958,491,D20,,470378
IPC202_22.99267_120.21538_2022_03_04_13_23_39.jpg,418,395,613,529,D00,,324277
IPC202_22.99267_120.21538_2022_03_04_13_23_39.jpg,892,317,979,432,D00,,422928
IPC202_23.30924_120.3247_2021_12_18_12_50_37.jpg,762,591,794,708,D00,,562152
IPC202_23.00873_120.22156_2022_04_19_15_20_38.jpg,,,,,,,0
IPC202_22.99204_120.2218_2022_02_19_15_40_03.jpg,1073,332,1262,539,D12,,680218
IPC202_22.99204_120.2218_2022_02_19_15_40_03.jpg,968,554,1270,813,D12,,1032510
IPC202_22.99204_120.2218_2022_02_19_15_40_03.jpg,142,713,493,1079,D00,,531947
IPC202_22.99204_120.2218_2022_02_19_15_40_03.jpg,499,397,777,687,D00,,533799
IPC202_22.98749_120.21594_2021_10_25_12_55_13.jpg,497,560,561,719,D00,,403359
IPC202_23.02627_120.19417_2022_01_21_12_18_46.jpg,1090,261,1149,351,D00,,403299
IPC202_23.02627_120.19417_2022_01_21_12_18_46.jpg,1282,279,1369,350,D00,,479150
IPC202_23.04075_120.21262_2022_04_19_12_48_10.jpg,648,418,716,482,D00,,345112
IPC202_22.97835_120.23325_2020_11_23_12_19_21.jpg,854,552,912,597,D41,,544464
IPC202_22.97835_120.23325_2020_11_23_12_19_21.jpg,774,548,843,597,D41,,503271
IPC202_22.97835_120.23325_2020_11_23_12_19_21.jpg,773,556,914,602,D41,,550228
IPC202_23.04134_120.21007_2022_04_19_12_51_04.jpg,958,494,1043,619,D00,,645617
IPC202_23.04134_120.21007_2022_04_19_12_51_04.jpg,336,704,650,1063,D00,,690950
IPC202_23.05963_120.20799_2022_04_19_13_35_58.jpg,1147,306,1295,476,D00,,616420
IPC204_22.62491_120.29547_2021_09_25_10_07_10.jpg,29,492,254,531,D10,,134874
IPC202_22.95898_120.24093_2020_11_23_13_39_04.jpg,860,586,1012,709,D20,,717508
IPC202_22.97823_120.22702_2020_11_23_10_18_35.jpg,1104,496,1263,572,D00,,722436
IPC202_22.97823_120.22702_2020_11_23_10_18_35.jpg,788,489,939,601,D12,,564339
IPC202_22.97823_120.22702_2020_11_23_10_18_35.jpg,937,594,1023,715,D00,,731445
81310.jpg,431,523,509,857,D00,,436213
81310.jpg,94,720,207,1014,D00,,209898
81310.jpg,384,963,476,1088,D40,,517888
81310.jpg,359,1092,493,1892,D00,,932756
IPC202_23.05852_120.20939_2022_04_19_13_32_54.jpg,831,442,1041,543,D21,,565263
IPC202_23.05852_120.20939_2022_04_19_13_32_54.jpg,612,521,771,770,D00,,593670
IPC202_23.05852_120.20939_2022_04_19_13_32_54.jpg,414,717,636,1077,D00,,684972
IPC202_23.05852_120.20939_2022_04_19_13_32_54.jpg,829,270,931,428,D00,,398468
IPC202_23.19423_120.3071_2021_11_23_15_02_15.jpg,364,590,550,649,D12,,356950
IPC202_23.19423_120.3071_2021_11_23_15_02_15.jpg,253,337,340,407,D00,,138380
IPC202_23.19423_120.3071_2021_11_23_15_02_15.jpg,859,252,933,323,D00,,301359
IPC202_23.02375_120.19391_2022_01_21_12_12_43.jpg,1387,333,1526,398,D12,,607348
IPC202_23.02375_120.19391_2022_01_21_12_12_43.jpg,1149,471,1416,518,D10,,733488
IPC203_22.75978_120.31499_2021_07_06_12_22_08_3223.jpg,828,337,1156,713,D00,,824228
IPC203_22.75978_120.31499_2021_07_06_12_22_08_3223.jpg,624,203,649,334,D00,,216766
IPC203_22.75978_120.31499_2021_07_06_12_22_08_3223.jpg,827,335,1001,535,D00,,535535
IPC203_22.75978_120.31499_2021_07_06_12_22_08_3223.jpg,7,603,191,668,D12,,127588
IPC203_22.75978_120.31499_2021_07_06_12_22_08_3223.jpg,988,523,1160,716,D00,,830560
IPC203_22.75978_120.31499_2021_07_06_12_22_08_3223.jpg,132,384,245,470,D00,,115150
IPC204_22.62273_120.31031_2021_05_01_11_29_51.jpg,327,353,476,528,D00,,251328
IPC202_22.98907_120.16874_2021_08_20_13_00_06.jpg,298,357,361,413,D00,,149093
IPC202_22.98907_120.16874_2021_08_20_13_00_06.jpg,0,553,139,717,D00,,99663
IPC204_22.63136_120.30196_2021_04_05_09_27_07.jpg,914,685,980,716,D40,,701680
IPC204_22.63136_120.30196_2021_04_05_09_27_07.jpg,1185,450,1277,548,D12,,699796
IPC204_22.63136_120.30196_2021_04_05_09_27_07.jpg,703,197,793,290,D12,,229970
IPC204_22.63136_120.30196_2021_04_05_09_27_07.jpg,737,328,831,409,D12,,339879
IPC204_22.63136_120.30196_2021_04_05_09_27_07.jpg,804,247,911,267,D10,,243237
IPC204_22.63136_120.30196_2021_04_05_09_27_07.jpg,581,130,670,198,D12,,132660
IPC204_22.63136_120.30196_2021_04_05_09_27_07.jpg,279,259,404,329,D12,,132916
IPC204_22.63136_120.30196_2021_04_05_09_27_07.jpg,947,244,1029,284,D12,,292236
IPC204_22.63136_120.30196_2021_04_05_09_27_07.jpg,132,507,248,605,D00,,150040
IPC204_22.63136_120.30196_2021_04_05_09_27_07.jpg,856,169,925,224,D12,,207200
IPC204_22.63136_120.30196_2021_04_05_09_27_07.jpg,1049,325,1111,371,D00,,412181
IPC204_22.63136_120.30196_2021_04_05_09_27_07.jpg,305,356,423,429,D12,,181467
IPC204_22.63136_120.30196_2021_04_05_09_27_07.jpg,48,622,143,716,D00,,102388
IPC204_22.63136_120.30196_2021_04_05_09_27_07.jpg,594,481,724,533,D10,,385892
IPC204_22.63136_120.30196_2021_04_05_09_27_07.jpg,787,425,848,715,D00,,606320
IPC202_22.95633_120.24679_2020_11_23_13_37_14.jpg,986,524,1050,546,D41,,573300
IPC202_22.95633_120.24679_2020_11_23_13_37_14.jpg,419,599,479,672,D00,,321888
IPC202_23.05911_120.2061_2022_04_19_13_31_52.jpg,838,278,942,473,D00,,445566
IPC202_23.05911_120.2061_2022_04_19_13_31_52.jpg,478,536,796,1080,D00,,859680
IPC202_23.27618_120.29922_2021_12_18_13_44_30.jpg,,,,,,,0
IPC202_22.97446_120.22304_2020_11_23_13_48_39.jpg,245,642,334,714,D00,,238476
IPC202_22.97446_120.22304_2020_11_23_13_48_39.jpg,726,583,916,637,D12,,583492
IPC202_22.97446_120.22304_2020_11_23_13_48_39.jpg,335,563,430,640,D00,,275200
IPC202_23.0406_120.21325_2022_04_19_12_47_51.jpg,1155,693,1281,1079,D00,,1382199
IPC202_23.05326_120.21128_2022_04_19_13_19_25.jpg,1293,381,1563,642,D00,,1003446
IPC202_23.02219_120.20924_2022_01_21_11_40_49.jpg,1742,763,1919,844,D10,,1619636
IPC202_23.02219_120.20924_2022_01_21_11_40_49.jpg,1036,488,1085,573,D00,,621705
IPC202_23.02219_120.20924_2022_01_21_11_40_49.jpg,511,820,608,1078,D00,,655424
IPC202_22.98986_120.22871_2021_12_18_15_27_43.jpg,667,222,818,349,D00,,285482
IPC202_23.01277_120.21612_2022_02_19_10_51_44.jpg,526,296,697,329,D60,,229313
IPC202_23.01277_120.21612_2022_02_19_10_51_44.jpg,1560,802,1800,1074,D00,,1933200
IPC202_22.97945_120.19015_2021_08_20_11_35_10.jpg,194,327,266,403,D00,,107198
IPC202_22.97945_120.19015_2021_08_20_11_35_10.jpg,0,425,140,523,D00,,73220
IPC202_22.97945_120.19015_2021_08_20_11_35_10.jpg,148,338,263,424,D00,,111512
IPC202_22.97945_120.19015_2021_08_20_11_35_10.jpg,854,331,957,455,D00,,435435
IPC202_22.97945_120.19015_2021_08_20_11_35_10.jpg,875,517,989,720,D00,,712080
IPC202_22.98755_120.19755_2021_08_20_13_19_45.jpg,116,330,221,635,D00,,140335
IPC202_23.27666_120.31036_2021_12_18_13_36_18.jpg,752,393,816,423,D41,,345168
IPC202_23.27666_120.31036_2021_12_18_13_36_18.jpg,314,448,454,577,D00,,261958
IPC202_23.27666_120.31036_2021_12_18_13_36_18.jpg,225,542,362,717,D00,,259554
IPC202_23.01_120.22321_2022_01_21_14_04_17.jpg,537,798,1075,888,D10,,954600
101143.jpg,397,926,463,1015,D40,,469945
101143.jpg,6,781,391,854,D10,,333914
101143.jpg,389,1167,492,1286,D40,,632712
101143.jpg,621,26,857,242,D40,,207394
IPC202_22.98561_120.22224_2022_01_21_13_26_17.jpg,898,950,1249,1024,D10,,1278976
IPC202_22.97635_120.29533_2022_04_02_12_13_20.jpg,,,,,,,0
IPC202_23.04053_120.21375_2022_04_19_12_47_41.jpg,1582,385,1712,454,D12,,777248
IPC202_23.04053_120.21375_2022_04_19_12_47_41.jpg,1162,859,1393,1080,D00,,1504440
IPC202_22.92966_120.23117_2022_04_02_11_42_25.jpg,776,432,831,567,D00,,471177
IPC202_22.93141_120.231_2022_04_02_11_41_35.jpg,1477,587,1807,911,D00,,1646177
IPC202_22.95429_120.24994_2020_11_23_10_09_25.jpg,796,525,854,554,D41,,473116
IPC202_23.23279_120.40211_2021_11_23_16_09_41.jpg,1150,601,1278,719,D20,,918882
IPC202_23.23279_120.40211_2021_11_23_16_09_41.jpg,40,582,159,716,D00,,113844
IPC202_23.23279_120.40211_2021_11_23_16_09_41.jpg,724,363,860,493,D20,,423980
IPC202_23.23279_120.40211_2021_11_23_16_09_41.jpg,350,309,580,475,D20,,275500
IPC202_23.23279_120.40211_2021_11_23_16_09_41.jpg,641,342,681,436,D00,,296916
IPC202_23.23279_120.40211_2021_11_23_16_09_41.jpg,188,482,520,718,D20,,373360
IPC202_23.23279_120.40211_2021_11_23_16_09_41.jpg,754,498,982,718,D20,,705076
IPC204_22.62162_120.3197_2021_05_01_11_01_15.jpg,380,433,589,538,D60,,316882
IPC202_23.01086_120.22315_2022_01_21_14_09_09.jpg,1234,529,1429,692,D20,,988868
IPC202_23.23346_120.35686_2021_11_23_15_58_10.jpg,756,207,901,334,D00,,300934
IPC202_22.98191_120.24634_2020_11_23_16_15_45.jpg,410,510,436,556,D00,,242416
IPC204_22.6272_120.29263_2021_04_05_09_02_30.jpg,427,191,464,222,D41,,103008
IPC202_23.05913_120.20703_2022_04_19_13_26_34.jpg,1748,657,1868,746,D00,,1393528
IPC202_23.05913_120.20703_2022_04_19_13_26_34.jpg,1800,813,1920,1074,D00,,2062080
IPC202_23.05913_120.20703_2022_04_19_13_26_34.jpg,1056,324,1132,533,D00,,603356
IPC202_23.00308_120.19079_2022_03_10_13_07_51_890.jpg,424,741,636,1070,D00,,680520
IPC202_23.00308_120.19079_2022_03_10_13_07_51_890.jpg,1254,315,1380,457,D00,,630660
IPC202_23.042_120.21444_2022_04_19_12_46_44.jpg,1343,510,1613,594,D10,,958122
IPC202_23.042_120.21444_2022_04_19_12_46_44.jpg,910,936,1172,1079,D12,,1264588
IPC202_23.042_120.21444_2022_04_19_12_46_44.jpg,571,558,716,663,D12,,474708
IPC202_23.042_120.21444_2022_04_19_12_46_44.jpg,1802,677,1907,916,D00,,1746812
IPC202_23.042_120.21444_2022_04_19_12_46_44.jpg,1172,790,1707,932,D10,,1590924
IPC202_23.042_120.21444_2022_04_19_12_46_44.jpg,1354,517,1792,663,D10,,1188096
IPC202_23.01126_120.22552_2022_04_19_15_14_57.jpg,45,297,116,530,D00,,61480
IPC202_22.99488_120.23322_2022_02_19_15_51_54.jpg,540,556,696,733,D00,,510168
IPC202_23.1922_120.33318_2021_11_23_15_32_21.jpg,948,297,1280,561,D20,,718080
IPC202_23.34107_120.38184_2022_01_12_14_22_28_7676.jpg,931,277,1000,485,D00,,485000
IPC202_23.34107_120.38184_2022_01_12_14_22_28_7676.jpg,771,563,934,1080,D00,,1008720
IPC204_22.61635_120.29878_2021_09_25_10_04_23.jpg,432,525,576,617,D12,,355392
IPC202_22.96276_120.23733_2020_11_23_12_30_02.jpg,450,443,570,519,D20,,295830
IPC202_23.27941_120.33452_2021_12_18_13_16_39.jpg,477,354,653,479,D12,,312787
IPC202_23.27941_120.33452_2021_12_18_13_16_39.jpg,858,335,1025,540,D12,,553500
IPC202_23.27941_120.33452_2021_12_18_13_16_39.jpg,400,451,648,716,D20,,463968
IPC202_23.04564_120.21192_2022_04_19_12_37_54.jpg,588,634,1201,1080,D20,,1297080
IPC202_23.04564_120.21192_2022_04_19_12_37_54.jpg,1700,877,1916,943,D10,,1806788
IPC204_22.63375_120.32022_2021_10_03_10_16_24.jpg,272,484,521,550,D10,,286550
IPC204_22.63375_120.32022_2021_10_03_10_16_24.jpg,0,451,166,554,D12,,91964
IPC204_22.63375_120.32022_2021_10_03_10_16_24.jpg,1067,455,1280,550,D10,,704000
IPC202_23.23738_120.38292_2021_11_23_16_04_18.jpg,1124,372,1278,484,D20,,618552
IPC202_23.23738_120.38292_2021_11_23_16_04_18.jpg,976,344,1272,470,D20,,597840
IPC202_22.9868_120.17039_2021_08_20_12_54_11.jpg,475,187,525,228,D00,,119700
IPC202_22.9868_120.17039_2021_08_20_12_54_11.jpg,420,213,489,263,D00,,128607
IPC202_22.9868_120.17039_2021_08_20_12_54_11.jpg,499,258,555,326,D00,,180930
IPC202_22.9868_120.17039_2021_08_20_12_54_11.jpg,673,261,783,316,D12,,247428
IPC202_22.9868_120.17039_2021_08_20_12_54_11.jpg,0,439,155,588,D00,,91140
IPC202_22.9868_120.17039_2021_08_20_12_54_11.jpg,481,566,535,720,D00,,385200
IPC202_22.9868_120.17039_2021_08_20_12_54_11.jpg,859,607,1204,663,D10,,798252
IPC202_22.98156_120.19162_2021_11_17_14_55_15.jpg,610,486,646,600,D00,,387600
IPC202_23.01128_120.22554_2022_04_19_15_12_17.jpg,46,298,115,531,D00,,61065
IPC202_23.05898_120.202_2022_04_19_13_47_27.jpg,1016,192,1066,385,D00,,410410
IPC202_23.05898_120.202_2022_04_19_13_47_27.jpg,1357,351,1870,615,D30,,1150050
IPC202_22.97864_120.22998_2020_11_23_12_24_14.jpg,789,406,851,493,D00,,419543
IPC202_22.97864_120.22998_2020_11_23_12_24_14.jpg,768,645,888,668,D10,,593184
IPC202_22.97864_120.22998_2020_11_23_12_24_14.jpg,647,518,788,575,D12,,453100
IPC202_22.97864_120.22998_2020_11_23_12_24_14.jpg,614,533,776,672,D12,,521472
IPC202_22.97864_120.22998_2020_11_23_12_24_14.jpg,809,513,1011,706,D12,,713766
IPC202_22.98145_120.16931_2021_11_17_14_28_36.jpg,330,454,566,720,D42,,407520
IPC204_22.68018_120.3189_2021_04_05_09_41_20.jpg,463,303,546,331,D10,,180726
IPC204_22.68018_120.3189_2021_04_05_09_41_20.jpg,923,271,1106,319,D10,,352814
IPC204_22.68018_120.3189_2021_04_05_09_41_20.jpg,564,277,674,309,D10,,208266
IPC202_23.00479_120.22503_2021_11_17_15_21_56.jpg,586,269,708,504,D00,,356832
IPC202_23.05979_120.20989_2022_04_19_13_33_50.jpg,658,446,872,1009,D00,,879848
IPC202_22.98819_120.1604_2021_11_17_14_04_24.jpg,393,583,458,716,D00,,327928
IPC202_23.04202_120.21206_2022_04_19_12_36_18.jpg,401,531,529,625,D12,,330625
IPC202_23.04202_120.21206_2022_04_19_12_36_18.jpg,215,485,336,518,D41,,174048
IPC202_23.04202_120.21206_2022_04_19_12_36_18.jpg,165,914,293,1076,D00,,315268
IPC202_23.04202_120.21206_2022_04_19_12_36_18.jpg,495,328,719,538,D00,,386822
IPC202_23.04202_120.21206_2022_04_19_12_36_18.jpg,277,643,387,859,D00,,332433
IPC202_23.04202_120.21206_2022_04_19_12_36_18.jpg,1004,896,1047,1080,D00,,1130760
IPC202_23.19048_120.33746_2021_11_23_15_35_33.jpg,312,424,435,718,D00,,312330
IPC202_23.01314_120.22268_2022_01_21_14_07_29.jpg,,,,,,,0
IPC202_22.99123_120.20069_2021_12_14_10_42_01_1160.jpg,714,661,998,717,D12,,715566
IPC202_22.99123_120.20069_2021_12_14_10_42_01_1160.jpg,1102,581,1274,617,D10,,786058
IPC202_22.99123_120.20069_2021_12_14_10_42_01_1160.jpg,440,492,728,720,D20,,524160
IPC204_22.67857_120.31349_2021_04_24_12_45_07.jpg,10,615,214,659,D10,,141026
IPC202_22.99148_120.15709_2021_08_20_12_41_32.jpg,191,295,271,336,D00,,91056
78267.jpg,31,1214,796,1407,D20,,1119972
78267.jpg,478,344,604,620,D20,,374480
78267.jpg,0,1210,858,1900,D20,,1630200
78267.jpg,637,1097,763,1225,D40,,934675
78267.jpg,59,826,543,1195,D40,,648885
IPC202_22.98517_120.19619_2022_03_04_12_59_58.jpg,1501,813,1651,1077,D00,,1778127
IPC202_22.98517_120.19619_2022_03_04_12_59_58.jpg,1257,422,1488,726,D20,,1080288
IPC202_23.19292_120.32701_2021_11_23_15_34_10.jpg,464,286,620,332,D21,,205840
IPC202_23.19292_120.32701_2021_11_23_15_34_10.jpg,679,225,818,274,D20,,224132
IPC202_23.30994_120.38238_2021_12_18_12_28_38.jpg,,,,,,,0
IPC202_22.98036_120.21707_2020_11_23_13_51_01.jpg,595,493,629,559,D00,,351611
IPC202_22.98036_120.21707_2020_11_23_13_51_01.jpg,695,491,878,681,D12,,597918
IPC202_22.98036_120.21707_2020_11_23_13_51_01.jpg,515,490,639,711,D12,,454329
IPC202_22.98131_120.29361_2022_04_02_12_14_15.jpg,709,334,798,419,D42,,334362
IPC202_22.98131_120.29361_2022_04_02_12_14_15.jpg,811,434,942,575,D42,,541650
IPC202_22.98131_120.29361_2022_04_02_12_14_15.jpg,982,297,1057,367,D42,,387919
IPC202_22.98131_120.29361_2022_04_02_12_14_15.jpg,247,880,424,1078,D00,,457072
IPC202_22.98782_120.20478_2021_08_20_10_48_36.jpg,714,309,820,466,D12,,382120
IPC202_22.98782_120.20478_2021_08_20_10_48_36.jpg,716,314,826,466,D20,,384916
IPC202_22.92415_120.23929_2021_09_24_13_51_10.jpg,670,249,698,339,D00,,236622
IPC202_22.92415_120.23929_2021_09_24_13_51_10.jpg,553,302,697,406,D12,,282982
IPC203_22.86526_120.24828_2021_10_08_09_30_04_1976.jpg,,,,,,,0
IPC202_23.20251_120.3501_2021_11_23_15_38_41.jpg,1100,295,1196,339,D00,,405444
IPC202_23.20251_120.3501_2021_11_23_15_38_41.jpg,311,510,524,713,D20,,373612
IPC202_23.20251_120.3501_2021_11_23_15_38_41.jpg,481,338,628,489,D12,,307092
IPC202_23.20251_120.3501_2021_11_23_15_38_41.jpg,993,571,1164,720,D00,,838080
IPC202_23.20251_120.3501_2021_11_23_15_38_41.jpg,476,345,625,491,D20,,306875
IPC202_23.04321_120.21155_2022_04_19_12_36_44.jpg,1281,799,1382,995,D12,,1375090
IPC202_23.04321_120.21155_2022_04_19_12_36_44.jpg,702,636,838,758,D20,,635204
IPC202_23.04321_120.21155_2022_04_19_12_36_44.jpg,1252,651,1312,797,D00,,1045664
IPC202_23.04321_120.21155_2022_04_19_12_36_44.jpg,1108,292,1138,345,D00,,392610
IPC202_23.04321_120.21155_2022_04_19_12_36_44.jpg,535,721,744,1069,D00,,795336
IPC202_23.04321_120.21155_2022_04_19_12_36_44.jpg,795,419,958,637,D20,,610246
IPC202_23.04321_120.21155_2022_04_19_12_36_44.jpg,892,282,967,428,D00,,413876
IPC202_22.98655_120.2096_2021_10_25_13_04_21.jpg,897,442,1056,581,D12,,613536
IPC202_22.98655_120.2096_2021_10_25_13_04_21.jpg,802,291,974,428,D20,,416872
IPC202_22.98655_120.2096_2021_10_25_13_04_21.jpg,892,444,1060,586,D20,,621160
IPC202_22.98655_120.2096_2021_10_25_13_04_21.jpg,1074,511,1146,565,D40,,647490
IPC202_23.04109_120.21407_2022_04_19_13_05_36.jpg,1447,303,1552,360,D00,,558720
IPC202_23.04109_120.21407_2022_04_19_13_05_36.jpg,960,204,1000,290,D00,,290000
IPC202_23.04109_120.21407_2022_04_19_13_05_36.jpg,924,331,961,411,D00,,394971
IPC202_23.04109_120.21407_2022_04_19_13_05_36.jpg,1436,660,1666,711,D10,,1184526
IPC202_23.04109_120.21407_2022_04_19_13_05_36.jpg,1581,865,1920,1040,D12,,1996800
IPC202_23.04109_120.21407_2022_04_19_13_05_36.jpg,1422,421,1671,619,D00,,1034349
IPC202_22.98634_120.20855_2021_10_25_13_05_08.jpg,483,428,550,584,D00,,321200
IPC202_22.98634_120.20855_2021_10_25_13_05_08.jpg,538,312,598,436,D00,,260728
IPC202_22.98634_120.20855_2021_10_25_13_05_08.jpg,427,450,536,720,D00,,385920
IPC202_22.98634_120.20855_2021_10_25_13_05_08.jpg,426,636,470,720,D00,,338400
IPC202_22.98634_120.20855_2021_10_25_13_05_08.jpg,572,432,796,720,D20,,573120
IPC202_23.18988_120.24895_2021_11_23_14_50_39.jpg,132,533,409,717,D20,,293253
IPC202_23.05861_120.20689_2022_04_19_13_26_42.jpg,953,288,995,389,D00,,387055
IPC202_23.05861_120.20689_2022_04_19_13_26_42.jpg,718,716,853,1079,D00,,920387
IPC202_22.98459_120.20498_2022_03_04_12_54_47.jpg,1039,203,1115,350,D00,,390250
IPC202_22.98459_120.20498_2022_03_04_12_54_47.jpg,894,382,1062,462,D21,,490644
IPC202_23.00478_120.23522_2020_11_23_11_38_59.jpg,831,526,929,614,D12,,570406
IPC202_22.94799_120.1785_2022_03_05_15_06_31_2413.jpg,656,408,997,455,D10,,453635
IPC202_22.94799_120.1785_2022_03_05_15_06_31_2413.jpg,80,708,327,1080,D00,,353160
IPC202_22.94799_120.1785_2022_03_05_15_06_31_2413.jpg,357,446,614,680,D00,,417520
IPC202_22.99982_120.22798_2021_10_25_14_59_50.jpg,,,,,,,0
IPC202_23.05826_120.14214_2022_04_22_12_31_24_491.jpg,435,494,656,721,D00,,472976
IPC202_23.05826_120.14214_2022_04_22_12_31_24_491.jpg,277,513,641,912,D00,,584592
IPC202_23.05826_120.14214_2022_04_22_12_31_24_491.jpg,52,939,288,1077,D12,,310176
IPC202_23.05826_120.14214_2022_04_22_12_31_24_491.jpg,14,597,185,693,D00,,128205
IPC202_22.95736_120.24521_2020_11_23_13_37_54.jpg,692,547,730,694,D00,,506620
IPC202_23.0426_120.21168_2022_04_19_12_40_58.jpg,1585,504,1659,556,D00,,922404
IPC202_23.0426_120.21168_2022_04_19_12_40_58.jpg,1305,822,1380,962,D00,,1327560
IPC202_23.0426_120.21168_2022_04_19_12_40_58.jpg,1461,420,1523,462,D00,,703626
IPC202_23.04562_120.21187_2022_04_19_12_39_55.jpg,1083,346,1138,412,D00,,468856
IPC202_23.05761_120.20729_2022_04_19_13_24_20.jpg,,,,,,,0
IPC202_23.0535_120.21044_2022_04_19_13_13_12.jpg,1802,425,1919,531,D00,,1018989
IPC202_23.0535_120.21044_2022_04_19_13_13_12.jpg,674,788,805,1080,D00,,869400
IPC202_23.0535_120.21044_2022_04_19_13_13_12.jpg,869,644,1323,1080,D20,,1428840
IPC202_23.05383_120.20504_2022_04_19_13_17_11.jpg,874,483,957,511,D41,,489027
IPC202_23.04416_120.21136_2022_04_19_12_40_32.jpg,339,723,481,856,D00,,411736
IPC202_23.04416_120.21136_2022_04_19_12_40_32.jpg,196,756,316,852,D41,,269232
IPC202_22.98885_120.17085_2021_08_20_12_59_08.jpg,576,615,916,713,D12,,653108
IPC202_22.98885_120.17085_2021_08_20_12_59_08.jpg,77,477,233,629,D00,,146557
IPC202_22.98868_120.18156_2022_02_19_15_05_13.jpg,1150,356,1213,473,D00,,573749
IPC202_23.04335_120.20129_2022_04_19_13_02_07.jpg,421,445,567,567,D00,,321489
IPC202_23.04335_120.20129_2022_04_19_13_02_07.jpg,0,709,237,931,D00,,220647
IPC202_23.04335_120.20129_2022_04_19_13_02_07.jpg,1087,305,1189,455,D00,,540995
IPC202_23.04335_120.20129_2022_04_19_13_02_07.jpg,855,650,951,1021,D00,,970971
IPC204_22.62311_120.31143_2021_05_01_11_30_01.jpg,214,333,498,705,D00,,351090
IPC204_22.62311_120.31143_2021_05_01_11_30_01.jpg,198,666,240,720,D00,,172800
IPC204_22.62311_120.31143_2021_05_01_11_30_01.jpg,551,236,577,271,D00,,156367
