filename,width,height,class,xmin,ymin,xmax,ymax
IPC204_22.63756_120.30551_2021_10_03_10_11_50.jpg,1280,720,D00,566,255,598,367
IPC204_22.63756_120.30551_2021_10_03_10_11_50.jpg,1280,720,D60,242,375,422,432
IPC204_22.62723_120.31332_2021_10_03_09_26_02.jpg,1280,720,D00,741,260,809,322
IPC202_22.97989_120.23987_2022_01_21_13_34_24.jpg,1920,1080,D12,1053,522,1322,1077
IPC202_22.97989_120.23987_2022_01_21_13_34_24.jpg,1920,1080,D20,1063,525,1319,1072
IPC204_22.62154_120.31958_2021_04_24_11_16_30.jpg,1280,720,D41,495,276,549,294
IPC204_22.62154_120.31958_2021_04_24_11_16_30.jpg,1280,720,D60,223,555,565,720
IPC202_22.98512_120.19981_2022_01_19_13_05_56_90.jpg,1920,1080,D00,1243,351,1420,547
IPC202_22.98512_120.19981_2022_01_19_13_05_56_90.jpg,1920,1080,D00,1243,355,1557,699
IPC202_22.98736_120.24354_2020_11_23_15_30_12.jpg,1280,720,D00,670,476,690,525
IPC202_22.98736_120.24354_2020_11_23_15_30_12.jpg,1280,720,D00,782,571,832,695
IPC202_22.98736_120.24354_2020_11_23_15_30_12.jpg,1280,720,D60,681,471,791,518
IPC202_22.98736_120.24354_2020_11_23_15_30_12.jpg,1280,720,D00,93,556,211,618
IPC202_22.98736_120.24354_2020_11_23_15_30_12.jpg,1280,720,D00,276,485,404,549
IPC202_22.98736_120.24354_2020_11_23_15_30_12.jpg,1280,720,D41,17,519,86,553
IPC204_22.61801_120.31801_2021_05_01_10_37_40.jpg,1280,720,D20,1090,543,1277,709
IPC204_22.61801_120.31801_2021_05_01_10_37_40.jpg,1280,720,D12,958,412,1088,464
IPC204_22.61801_120.31801_2021_05_01_10_37_40.jpg,1280,720,D12,1090,542,1276,711
IPC204_22.61801_120.31801_2021_05_01_10_37_40.jpg,1280,720,D00,57,406,126,610
IPC202_23.32269_120.40288_2021_12_18_12_32_46.jpg,1280,720,D00,402,430,516,718
IPC202_23.32269_120.40288_2021_12_18_12_32_46.jpg,1280,720,D00,404,276,568,713
IPC202_23.00394_120.17895_2021_10_25_15_54_29.jpg,1280,720,D00,976,306,1067,409
IPC202_22.98674_120.17114_2021_11_17_14_44_44.jpg,1280,720,D00,328,477,392,588
IPC202_22.98674_120.17114_2021_11_17_14_44_44.jpg,1280,720,D00,244,609,311,715
IPC202_22.99127_120.21703_2022_02_19_15_37_17.jpg,1920,1080,D21,769,349,864,392
IPC202_22.99127_120.21703_2022_02_19_15_37_17.jpg,1920,1080,D12,623,513,835,736
IPC202_22.99127_120.21703_2022_02_19_15_37_17.jpg,1920,1080,D41,760,348,859,389
IPC202_22.99127_120.21703_2022_02_19_15_37_17.jpg,1920,1080,D12,692,419,847,503
IPC202_23.00553_120.21524_2021_08_20_13_29_22.jpg,1280,720,D10,0,431,283,471
IPC202_23.00553_120.21524_2021_08_20_13_29_22.jpg,1280,720,D10,1108,414,1280,461
IPC202_22.9893_120.20374_2021_08_20_10_50_21.jpg,1280,720,D10,398,516,568,549
IPC202_22.92321_120.2359_2022_04_02_11_43_55.jpg,1920,1080,D12,1194,673,1448,1077
IPC202_22.92321_120.2359_2022_04_02_11_43_55.jpg,1920,1080,D20,1236,790,1437,1080
IPC202_22.92321_120.2359_2022_04_02_11_43_55.jpg,1920,1080,D00,697,338,823,508
IPC202_22.95215_120.27825_2022_04_02_12_04_50.jpg,1920,1080,D12,1072,366,1279,536
IPC202_22.95215_120.27825_2022_04_02_12_04_50.jpg,1920,1080,D20,379,725,897,1069
IPC202_22.95215_120.27825_2022_04_02_12_04_50.jpg,1920,1080,D12,684,365,973,739
IPC202_22.95215_120.27825_2022_04_02_12_04_50.jpg,1920,1080,D12,385,720,891,1072
IPC202_22.95215_120.27825_2022_04_02_12_04_50.jpg,1920,1080,D20,1072,363,1279,536
IPC202_22.95215_120.27825_2022_04_02_12_04_50.jpg,1920,1080,D20,1186,659,1614,1070
IPC202_23.0592_120.20571_2022_04_19_13_31_46.jpg,1920,1080,D00,1357,245,1429,280
IPC202_23.0592_120.20571_2022_04_19_13_31_46.jpg,1920,1080,D00,859,237,1012,1066
IPC202_23.31117_120.27235_2021_12_18_11_08_46.jpg,1280,720,D20,903,240,1042,321
IPC202_23.31117_120.27235_2021_12_18_11_08_46.jpg,1280,720,D20,928,269,1092,351
IPC202_23.31117_120.27235_2021_12_18_11_08_46.jpg,1280,720,D20,1126,444,1280,552
IPC202_23.31117_120.27235_2021_12_18_11_08_46.jpg,1280,720,D00,324,441,472,719
IPC202_23.31117_120.27235_2021_12_18_11_08_46.jpg,1280,720,D20,1033,359,1235,452
IPC231_22.61541_120.35419_2021_07_23_08_06_13_278.jpg,1280,720,D00,189,501,334,713
IPC231_22.61541_120.35419_2021_07_23_08_06_13_278.jpg,1280,720,D00,330,367,438,511
IPC202_23.00335_120.17993_2021_10_25_15_54_59.jpg,1280,720,D00,982,504,1138,719
IPC202_23.00335_120.17993_2021_10_25_15_54_59.jpg,1280,720,D00,842,308,983,506
IPC202_23.00335_120.17993_2021_10_25_15_54_59.jpg,1280,720,D00,835,302,1134,714
IPC204_22.63489_120.31357_2021_05_01_10_28_16.jpg,1280,720,D20,400,453,548,718
IPC202_22.99352_120.177_2021_08_20_12_04_25.jpg,1280,720,D21,788,555,1031,717
IPC202_22.99352_120.177_2021_08_20_12_04_25.jpg,1280,720,D10,606,514,1022,545
IPC202_22.99352_120.177_2021_08_20_12_04_25.jpg,1280,720,D00,548,549,600,719
IPC202_22.99352_120.177_2021_08_20_12_04_25.jpg,1280,720,D00,1042,537,1189,717
IPC202_22.97394_120.20737_2021_12_09_10_18_42_576.jpg,1280,720,D00,893,324,955,402
IPC202_22.97394_120.20737_2021_12_09_10_18_42_576.jpg,1280,720,D00,934,249,1018,290
IPC202_22.97394_120.20737_2021_12_09_10_18_42_576.jpg,1280,720,D00,770,213,841,272
IPC202_22.97394_120.20737_2021_12_09_10_18_42_576.jpg,1280,720,D00,934,242,1101,306
IPC202_23.04161_120.21423_2022_04_19_12_35_06.jpg,1920,1080,D10,1817,739,1919,789
IPC202_23.04161_120.21423_2022_04_19_12_35_06.jpg,1920,1080,D00,935,293,980,657
IPC203_22.86503_120.2569_2021_12_27_09_19_32_1154.jpg,1920,1080,D10,123,630,342,685
IPC203_22.86503_120.2569_2021_12_27_09_19_32_1154.jpg,1920,1080,D40,908,752,1016,826
IPC203_22.86503_120.2569_2021_12_27_09_19_32_1154.jpg,1920,1080,D10,676,618,844,684
IPC202_22.98536_120.19541_2022_03_04_13_00_17.jpg,1920,1080,D12,1596,636,1910,980
IPC202_22.98536_120.19541_2022_03_04_13_00_17.jpg,1920,1080,D12,1270,818,1537,987
IPC202_22.98536_120.19541_2022_03_04_13_00_17.jpg,1920,1080,D12,1300,352,1596,615
IPC202_22.98536_120.19541_2022_03_04_13_00_17.jpg,1920,1080,D00,1294,343,1453,482
IPC202_23.30054_120.30847_2021_12_18_12_55_36.jpg,1280,720,D00,1142,373,1274,447
IPC202_23.30054_120.30847_2021_12_18_12_55_36.jpg,1280,720,D00,872,190,948,241
IPC202_23.30054_120.30847_2021_12_18_12_55_36.jpg,1280,720,D00,359,495,449,575
IPC202_23.30054_120.30847_2021_12_18_12_55_36.jpg,1280,720,D00,1001,273,1114,356
IPC202_22.98124_120.24327_2020_11_23_15_38_44.jpg,1280,720,D21,585,517,648,566
IPC231_22.59544_120.34996_2021_06_22_11_28_11_2609.jpg,1280,720,D40,536,518,627,582
IPC231_22.59544_120.34996_2021_06_22_11_28_11_2609.jpg,1280,720,D40,775,661,918,719
IPC231_22.59544_120.34996_2021_06_22_11_28_11_2609.jpg,1280,720,D00,207,270,327,345
IPC231_22.59544_120.34996_2021_06_22_11_28_11_2609.jpg,1280,720,D20,1,428,266,615
IPC231_22.59544_120.34996_2021_06_22_11_28_11_2609.jpg,1280,720,D20,796,513,1048,703
IPC202_22.99728_120.21375_2021_12_16_08_39_35_335.jpg,1280,720,D10,717,552,853,588
IPC202_23.19342_120.28298_2021_11_23_14_58_09.jpg,1280,720,D00,734,151,774,188
IPC202_23.19342_120.28298_2021_11_23_14_58_09.jpg,1280,720,D00,823,237,1018,410
IPC202_22.98671_120.17118_2021_08_20_12_55_24.jpg,1280,720,D00,369,397,441,496
IPC202_22.98671_120.17118_2021_08_20_12_55_24.jpg,1280,720,D00,534,587,596,719
IPC202_22.98671_120.17118_2021_08_20_12_55_24.jpg,1280,720,D00,148,499,348,715
IPC202_22.98317_120.24503_2020_11_23_15_21_19.jpg,1280,720,D00,905,440,973,504
IPC202_22.98317_120.24503_2020_11_23_15_21_19.jpg,1280,720,D00,1025,553,1163,679
IPC202_23.19307_120.3131_2021_11_23_15_03_34.jpg,1280,720,D00,761,182,823,240
IPC204_22.53373_120.36228_2021_09_20_09_22_52_340.jpg,1280,720,D40,484,506,530,537
289007.jpg,960,1706,D12,20,1135,288,1702
289007.jpg,960,1706,D10,281,1328,562,1436
289007.jpg,960,1706,D12,594,1136,743,1472
IPC202_23.04331_120.21151_2022_04_19_12_36_46.jpg,1920,1080,D00,712,358,871,579
IPC202_23.04331_120.21151_2022_04_19_12_36_46.jpg,1920,1080,D00,1540,432,1663,520
IPC202_23.27611_120.30698_2021_12_18_13_37_13.jpg,1280,720,D00,733,341,837,472
IPC202_23.27611_120.30698_2021_12_18_13_37_13.jpg,1280,720,D00,434,310,542,485
IPC202_23.27611_120.30698_2021_12_18_13_37_13.jpg,1280,720,D00,581,157,623,240
IPC202_23.27611_120.30698_2021_12_18_13_37_13.jpg,1280,720,D12,732,359,842,470
IPC202_23.27611_120.30698_2021_12_18_13_37_13.jpg,1280,720,D12,292,480,445,716
IPC202_23.27611_120.30698_2021_12_18_13_37_13.jpg,1280,720,D00,1101,432,1203,573
IPC202_23.27611_120.30698_2021_12_18_13_37_13.jpg,1280,720,D00,968,598,1040,720
IPC202_23.00937_120.22024_2022_04_19_12_12_38.jpg,1920,1080,D12,1228,824,1402,1077
IPC202_23.00937_120.22024_2022_04_19_12_12_38.jpg,1920,1080,D20,597,464,813,615
IPC202_23.00937_120.22024_2022_04_19_12_12_38.jpg,1920,1080,D12,1079,747,1370,1072
IPC202_23.00937_120.22024_2022_04_19_12_12_38.jpg,1920,1080,D10,1081,758,1325,818
IPC202_23.00937_120.22024_2022_04_19_12_12_38.jpg,1920,1080,D20,699,343,906,456
IPC202_23.00937_120.22024_2022_04_19_12_12_38.jpg,1920,1080,D20,649,332,915,582
IPC202_23.00937_120.22024_2022_04_19_12_12_38.jpg,1920,1080,D00,325,667,581,1002
IPC202_23.27899_120.31912_2021_12_18_13_33_55.jpg,1280,720,D12,265,394,458,516
IPC202_23.27899_120.31912_2021_12_18_13_33_55.jpg,1280,720,D00,71,529,246,718
IPC202_23.23905_120.42148_2021_11_23_16_13_15.jpg,1280,720,D12,700,267,817,362
IPC202_23.23905_120.42148_2021_11_23_16_13_15.jpg,1280,720,D12,1094,590,1250,712
IPC202_23.23905_120.42148_2021_11_23_16_13_15.jpg,1280,720,D20,291,457,552,712
IPC202_23.23905_120.42148_2021_11_23_16_13_15.jpg,1280,720,D20,824,500,1091,714
IPC202_23.23905_120.42148_2021_11_23_16_13_15.jpg,1280,720,D12,341,433,558,711
IPC202_23.23905_120.42148_2021_11_23_16_13_15.jpg,1280,720,D12,512,190,616,349
IPC202_23.23905_120.42148_2021_11_23_16_13_15.jpg,1280,720,D12,808,501,1080,715
IPC202_23.3091_120.32633_2021_12_18_11_41_38.jpg,1280,720,D00,283,411,326,443
IPC202_23.3091_120.32633_2021_12_18_11_41_38.jpg,1280,720,D00,284,501,335,569
IPC202_23.04232_120.20591_2022_04_19_12_52_22.jpg,1920,1080,D20,1346,305,1475,388
IPC202_23.04232_120.20591_2022_04_19_12_52_22.jpg,1920,1080,D20,1099,277,1249,394
IPC202_23.04232_120.20591_2022_04_19_12_52_22.jpg,1920,1080,D12,1375,920,1908,1074
IPC202_23.04232_120.20591_2022_04_19_12_52_22.jpg,1920,1080,D00,1261,721,1395,903
IPC202_23.04232_120.20591_2022_04_19_12_52_22.jpg,1920,1080,D10,1380,669,1620,711
IPC202_23.04232_120.20591_2022_04_19_12_52_22.jpg,1920,1080,D20,1472,379,1616,452
IPC202_23.04232_120.20591_2022_04_19_12_52_22.jpg,1920,1080,D20,1130,389,1368,561
IPC204_22.66915_120.30999_2021_09_25_10_33_16.jpg,1280,720,D21,1058,517,1270,577
IPC204_22.66915_120.30999_2021_09_25_10_33_16.jpg,1280,720,D21,1053,518,1215,638
IPC204_22.66915_120.30999_2021_09_25_10_33_16.jpg,1280,720,D12,366,460,466,493
IPC204_22.66915_120.30999_2021_09_25_10_33_16.jpg,1280,720,D00,360,512,468,720
IPC202_22.98071_120.21685_2020_11_23_13_51_05.jpg,1280,720,D12,530,450,686,706
IPC202_22.98071_120.21685_2020_11_23_13_51_05.jpg,1280,720,D00,779,488,813,562
IPC202_22.98071_120.21685_2020_11_23_13_51_05.jpg,1280,720,D00,1012,608,1108,714
IPC202_23.02356_120.19172_2022_01_21_12_21_28.jpg,1920,1080,D12,1539,836,1881,1056
IPC202_23.02356_120.19172_2022_01_21_12_21_28.jpg,1920,1080,D10,547,503,805,541
IPC202_23.02356_120.19172_2022_01_21_12_21_28.jpg,1920,1080,D20,1401,642,1677,837
IPC202_23.02356_120.19172_2022_01_21_12_21_28.jpg,1920,1080,D12,1389,628,1656,817
IPC202_23.02356_120.19172_2022_01_21_12_21_28.jpg,1920,1080,D00,447,721,609,974
IPC202_23.27281_120.30535_2021_12_18_13_43_02.jpg,1280,720,D20,1069,354,1257,434
IPC202_23.04143_120.2147_2022_04_19_12_31_43.jpg,1920,1080,D00,1345,575,1423,670
IPC202_22.99275_120.17245_2021_08_20_12_12_13.jpg,1280,720,D21,492,381,700,444
IPC202_22.99275_120.17245_2021_08_20_12_12_13.jpg,1280,720,D10,3,490,354,528
IPC202_22.99275_120.17245_2021_08_20_12_12_13.jpg,1280,720,D00,974,267,1062,321
IPC202_23.2434_120.42417_2021_11_23_16_24_40.jpg,1280,720,D00,1116,263,1280,336
IPC202_23.2434_120.42417_2021_11_23_16_24_40.jpg,1280,720,D00,1124,389,1277,489
IPC202_23.2434_120.42417_2021_11_23_16_24_40.jpg,1280,720,D00,260,302,400,480
IPC202_23.2434_120.42417_2021_11_23_16_24_40.jpg,1280,720,D00,945,286,1065,355
IPC202_23.2434_120.42417_2021_11_23_16_24_40.jpg,1280,720,D00,97,467,272,716
IPC202_23.00436_120.18204_2021_10_25_16_08_40.jpg,1280,720,D00,475,285,509,360
IPC202_22.98844_120.24278_2020_11_23_15_43_47.jpg,1280,720,D00,418,447,559,551
IPC202_22.98844_120.24278_2020_11_23_15_43_47.jpg,1280,720,D10,100,641,244,672
IPC202_22.98844_120.24278_2020_11_23_15_43_47.jpg,1280,720,D00,454,427,586,522
IPC202_22.98844_120.24278_2020_11_23_15_43_47.jpg,1280,720,D00,0,651,84,713
IPC202_22.99483_120.21326_2021_10_25_12_34_47.jpg,1280,720,D20,302,455,478,705
IPC202_23.21142_120.35064_2021_11_23_15_25_59.jpg,1280,720,D20,474,564,529,711
IPC202_23.21142_120.35064_2021_11_23_15_25_59.jpg,1280,720,D00,773,352,997,714
IPC202_23.02657_120.19573_2022_01_21_12_15_13.jpg,1920,1080,D41,858,464,948,494
IPC204_22.65216_120.30149_2021_09_25_09_37_39.jpg,1280,720,D00,452,579,503,713
IPC204_22.65216_120.30149_2021_09_25_09_37_39.jpg,1280,720,D00,551,384,579,456
IPC204_22.65216_120.30149_2021_09_25_09_37_39.jpg,1280,720,D00,645,286,683,386
IPC204_22.65216_120.30149_2021_09_25_09_37_39.jpg,1280,720,D00,455,478,539,716
IPC202_23.30934_120.3737_2021_12_18_12_41_15.jpg,1280,720,D00,763,195,833,279
IPC202_22.98267_120.19544_2022_03_16_13_20_22_362.jpg,1920,1080,D12,1542,712,1866,952
IPC202_23.22219_120.33673_2021_11_23_15_16_33.jpg,1280,720,D00,670,367,730,716
IPC202_22.99621_120.17294_2021_08_20_12_14_22.jpg,1280,720,D41,262,314,359,389
IPC204_22.61737_120.30946_2021_10_03_09_04_59.jpg,1280,720,D41,949,638,1065,720
IPC204_22.61737_120.30946_2021_10_03_09_04_59.jpg,1280,720,D21,1056,613,1184,713
IPC202_22.98351_120.24783_2022_04_02_11_17_26.jpg,1920,1080,D00,206,835,420,1078
IPC202_22.98351_120.24783_2022_04_02_11_17_26.jpg,1920,1080,D00,1208,536,1446,1066
IPC202_22.98351_120.24783_2022_04_02_11_17_26.jpg,1920,1080,D00,1492,760,1723,1076
IPC204_22.63779_120.29837_2021_10_03_10_10_42.jpg,1280,720,D00,622,223,676,417
IPC202_23.23374_120.40381_2021_11_23_16_10_08.jpg,1280,720,D20,837,409,988,540
IPC202_23.23374_120.40381_2021_11_23_16_10_08.jpg,1280,720,D12,809,339,925,416
IPC202_23.23374_120.40381_2021_11_23_16_10_08.jpg,1280,720,D12,752,273,846,356
IPC202_23.23374_120.40381_2021_11_23_16_10_08.jpg,1280,720,D00,506,225,531,278
IPC202_23.23374_120.40381_2021_11_23_16_10_08.jpg,1280,720,D12,833,410,980,543
IPC202_22.9869_120.16932_2021_08_20_12_53_58.jpg,1280,720,D10,168,389,387,420
IPC202_22.9869_120.16932_2021_08_20_12_53_58.jpg,1280,720,D00,249,471,343,585
IPC202_22.9869_120.16932_2021_08_20_12_53_58.jpg,1280,720,D00,150,576,261,717
IPC202_22.9869_120.16932_2021_08_20_12_53_58.jpg,1280,720,D10,718,394,1104,428
IPC202_22.9869_120.16932_2021_08_20_12_53_58.jpg,1280,720,D00,674,243,711,395
IPC202_22.9869_120.16932_2021_08_20_12_53_58.jpg,1280,720,D00,684,478,740,716
IPC202_22.99359_120.20114_2021_12_14_12_58_29_3391.jpg,1280,720,D10,966,421,1179,462
IPC202_22.99359_120.20114_2021_12_14_12_58_29_3391.jpg,1280,720,D10,647,412,869,448
IPC202_22.99359_120.20114_2021_12_14_12_58_29_3391.jpg,1280,720,D12,484,233,548,321
IPC202_22.99359_120.20114_2021_12_14_12_58_29_3391.jpg,1280,720,D12,354,363,462,524
IPC202_22.99359_120.20114_2021_12_14_12_58_29_3391.jpg,1280,720,D12,202,532,456,716
78267.jpg,858,1907,D20,573,1246,857,1516
78267.jpg,858,1907,D40,665,1513,740,1581
78267.jpg,858,1907,D40,643,1107,751,1221
78267.jpg,858,1907,D40,46,813,587,1196
IPC202_22.98426_120.24778_2020_11_23_15_04_45.jpg,1280,720,D12,644,542,792,695
IPC202_22.98426_120.24778_2020_11_23_15_04_45.jpg,1280,720,D20,629,550,788,694
IPC202_23.06046_120.20514_2022_04_19_13_38_20.jpg,1920,1080,D00,938,367,1034,1079
IPC202_22.98916_120.29248_2022_04_02_12_18_22.jpg,1920,1080,D20,1410,359,1538,453
IPC202_22.98916_120.29248_2022_04_02_12_18_22.jpg,1920,1080,D00,669,352,790,470
IPC202_22.98916_120.29248_2022_04_02_12_18_22.jpg,1920,1080,D00,258,746,411,898
IPC202_22.98916_120.29248_2022_04_02_12_18_22.jpg,1920,1080,D00,90,911,252,1076
IPC202_23.05968_120.20387_2022_04_19_13_31_04.jpg,1920,1080,D00,1009,272,1063,327
IPC202_23.05968_120.20387_2022_04_19_13_31_04.jpg,1920,1080,D00,1440,801,1689,1075
IPC202_23.05968_120.20387_2022_04_19_13_31_04.jpg,1920,1080,D41,572,295,648,322
IPC202_23.05968_120.20387_2022_04_19_13_31_04.jpg,1920,1080,D00,1192,504,1402,756
IPC202_23.05968_120.20387_2022_04_19_13_31_04.jpg,1920,1080,D21,2,635,208,810
IPC202_23.05968_120.20387_2022_04_19_13_31_04.jpg,1920,1080,D00,1166,494,1682,1063
IPC202_23.05968_120.20387_2022_04_19_13_31_04.jpg,1920,1080,D00,1083,357,1173,465
IPC202_23.30592_120.29589_2021_12_18_11_25_22.jpg,1280,720,D00,432,249,552,401
IPC202_23.30592_120.29589_2021_12_18_11_25_22.jpg,1280,720,D00,314,273,531,536
IPC202_23.30592_120.29589_2021_12_18_11_25_22.jpg,1280,720,D00,889,234,1007,328
IPC202_23.30592_120.29589_2021_12_18_11_25_22.jpg,1280,720,D00,208,602,297,718
IPC202_22.99734_120.1902_2021_10_25_14_07_26.jpg,1280,720,D00,439,248,540,334
IPC202_22.99734_120.1902_2021_10_25_14_07_26.jpg,1280,720,D00,637,548,683,718
IPC202_22.99734_120.1902_2021_10_25_14_07_26.jpg,1280,720,D00,208,404,356,545
IPC202_22.99734_120.1902_2021_10_25_14_07_26.jpg,1280,720,D00,29,560,192,720
IPC202_22.99734_120.1902_2021_10_25_14_07_26.jpg,1280,720,D00,36,403,353,709
IPC202_22.99734_120.1902_2021_10_25_14_07_26.jpg,1280,720,D00,627,372,703,716
IPC202_23.19017_120.24565_2021_11_23_14_50_10.jpg,1280,720,D00,1008,331,1216,478
IPC202_23.19017_120.24565_2021_11_23_14_50_10.jpg,1280,720,D00,318,334,445,473
IPC202_22.99148_120.21235_2022_03_04_13_20_57.jpg,1920,1080,D20,1239,596,1465,778
IPC202_22.99148_120.21235_2022_03_04_13_20_57.jpg,1920,1080,D12,1480,850,1627,1078
IPC202_22.99148_120.21235_2022_03_04_13_20_57.jpg,1920,1080,D12,1233,586,1437,739
IPC202_23.27793_120.34247_2021_12_18_13_25_29.jpg,1280,720,D00,1059,590,1125,717
IPC202_23.27793_120.34247_2021_12_18_13_25_29.jpg,1280,720,D00,920,480,1118,716
IPC202_23.0401_120.21248_2022_04_19_12_42_01.jpg,1920,1080,D00,561,374,658,458
IPC202_23.0401_120.21248_2022_04_19_12_42_01.jpg,1920,1080,D00,0,705,254,1035
IPC202_23.0401_120.21248_2022_04_19_12_42_01.jpg,1920,1080,D00,228,533,453,727
IPC202_23.00069_120.19254_2021_11_03_15_20_24_1174.jpg,1280,720,D40,311,567,402,627
IPC202_23.01074_120.22508_2022_04_19_15_17_48.jpg,1920,1080,D00,1761,963,1848,1076
IPC202_23.01074_120.22508_2022_04_19_15_17_48.jpg,1920,1080,D00,1273,590,1342,716
IPC202_23.01074_120.22508_2022_04_19_15_17_48.jpg,1920,1080,D00,1676,863,1846,1071
IPC202_23.30911_120.3241_2021_12_18_12_50_50.jpg,1280,720,D21,375,398,522,546
IPC202_23.0103_120.22329_2022_01_21_14_09_20.jpg,1920,1080,D00,1170,410,1258,591
IPC202_23.0103_120.22329_2022_01_21_14_09_20.jpg,1920,1080,D00,1078,242,1175,411
IPC202_23.0103_120.22329_2022_01_21_14_09_20.jpg,1920,1080,D00,1280,628,1503,1076
IPC202_22.96925_120.20998_2020_11_23_11_54_27.jpg,1280,720,D30,987,477,1280,670
IPC202_22.96925_120.20998_2020_11_23_11_54_27.jpg,1280,720,D30,765,461,1224,687
IPC202_23.04357_120.20024_2022_04_19_13_01_55.jpg,1920,1080,D00,469,359,579,428
IPC202_23.04357_120.20024_2022_04_19_13_01_55.jpg,1920,1080,D00,157,481,358,611
IPC202_22.97672_120.24477_2020_11_23_15_22_55.jpg,1280,720,D10,325,647,612,700
IPC202_22.99195_120.21545_2021_12_10_11_17_49_1059.jpg,1280,720,D12,752,221,832,334
IPC202_22.99195_120.21545_2021_12_10_11_17_49_1059.jpg,1280,720,D00,0,478,35,581
IPC202_22.99195_120.21545_2021_12_10_11_17_49_1059.jpg,1280,720,D20,750,219,831,335
IPC202_22.99195_120.21545_2021_12_10_11_17_49_1059.jpg,1280,720,D12,811,358,979,530
IPC202_22.99195_120.21545_2021_12_10_11_17_49_1059.jpg,1280,720,D12,3,571,240,713
IPC202_23.04171_120.19788_2022_04_19_14_17_15.jpg,1920,1080,D12,529,515,692,751
IPC202_23.04171_120.19788_2022_04_19_14_17_15.jpg,1920,1080,D00,296,753,517,1077
IPC202_23.01323_120.2143_2021_10_25_14_53_25.jpg,1280,720,D21,227,256,277,283
IPC202_23.01323_120.2143_2021_10_25_14_53_25.jpg,1280,720,D10,514,299,628,323
IPC202_23.01323_120.2143_2021_10_25_14_53_25.jpg,1280,720,D10,391,496,516,529
IPC202_22.98373_120.19642_2022_01_19_13_19_00_96.jpg,1920,1080,D10,1033,1018,1402,1070
IPC202_22.98644_120.19887_2022_03_04_13_03_38.jpg,1920,1080,D00,225,753,377,956
IPC202_22.98644_120.19887_2022_03_04_13_03_38.jpg,1920,1080,D10,611,486,811,526
IPC202_22.98644_120.19887_2022_03_04_13_03_38.jpg,1920,1080,D00,112,754,377,1077
IPC202_22.98644_120.19887_2022_03_04_13_03_38.jpg,1920,1080,D00,988,689,1065,1008
IPC202_22.99146_120.15969_2021_11_17_14_01_40.jpg,1280,720,D00,427,250,442,276
IPC202_22.99146_120.15969_2021_11_17_14_01_40.jpg,1280,720,D10,1072,472,1280,598
IPC202_22.99146_120.15969_2021_11_17_14_01_40.jpg,1280,720,D00,198,645,237,717
IPC202_22.99146_120.15969_2021_11_17_14_01_40.jpg,1280,720,D00,248,363,294,495
IPC202_23.23361_120.4037_2021_11_23_16_10_06.jpg,1280,720,D00,270,435,365,559
IPC202_23.23361_120.4037_2021_11_23_16_10_06.jpg,1280,720,D12,241,442,362,639
IPC202_23.23361_120.4037_2021_11_23_16_10_06.jpg,1280,720,D12,654,483,931,713
IPC202_23.23361_120.4037_2021_11_23_16_10_06.jpg,1280,720,D00,742,341,811,502
IPC204_22.63144_120.30197_2021_04_05_09_27_08.jpg,1280,720,D12,746,436,1270,720
IPC204_22.63144_120.30197_2021_04_05_09_27_08.jpg,1280,720,D00,310,656,352,720
IPC204_22.63144_120.30197_2021_04_05_09_27_08.jpg,1280,720,D12,447,209,619,294
IPC204_22.63144_120.30197_2021_04_05_09_27_08.jpg,1280,720,D12,525,452,646,555
IPC204_22.63144_120.30197_2021_04_05_09_27_08.jpg,1280,720,D10,392,494,521,534
IPC204_22.63144_120.30197_2021_04_05_09_27_08.jpg,1280,720,D00,683,141,709,218
IPC204_22.63144_120.30197_2021_04_05_09_27_08.jpg,1280,720,D12,924,200,1068,309
IPC204_22.63144_120.30197_2021_04_05_09_27_08.jpg,1280,720,D00,304,158,366,192
IPC204_22.63144_120.30197_2021_04_05_09_27_08.jpg,1280,720,D10,1043,656,1279,700
IPC204_22.63144_120.30197_2021_04_05_09_27_08.jpg,1280,720,D00,497,145,535,187
IPC204_22.63144_120.30197_2021_04_05_09_27_08.jpg,1280,720,D00,232,396,307,499
IPC204_22.63144_120.30197_2021_04_05_09_27_08.jpg,1280,720,D12,228,270,381,378
IPC204_22.63144_120.30197_2021_04_05_09_27_08.jpg,1280,720,D00,44,585,160,720
IPC202_23.04184_120.21284_2022_04_19_12_35_46.jpg,1920,1080,D60,1401,908,1896,1079
IPC202_23.04184_120.21284_2022_04_19_12_35_46.jpg,1920,1080,D00,1411,919,1526,1078
IPC202_23.04184_120.21284_2022_04_19_12_35_46.jpg,1920,1080,D00,449,518,604,665
IPC202_23.04184_120.21284_2022_04_19_12_35_46.jpg,1920,1080,D00,714,808,810,1077
IPC202_22.99375_120.19891_2021_08_20_13_21_18.jpg,1280,720,D21,285,652,589,720
IPC202_23.19122_120.33569_2021_11_23_15_31_58.jpg,1280,720,D00,512,588,552,716
IPC202_23.19122_120.33569_2021_11_23_15_31_58.jpg,1280,720,D00,270,310,438,495
IPC202_23.19122_120.33569_2021_11_23_15_31_58.jpg,1280,720,D00,74,384,383,713
IPC202_23.19122_120.33569_2021_11_23_15_31_58.jpg,1280,720,D00,70,529,237,719
IPC202_23.19122_120.33569_2021_11_23_15_31_58.jpg,1280,720,D00,795,257,927,424
IPC202_23.19122_120.33569_2021_11_23_15_31_58.jpg,1280,720,D20,716,419,920,717
